,기준_년월_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,엑스좌표_값,와이좌표_값,시군구_코드,행정동_코드,형태정보,longitude,latitude
853,202112,A,골목상권,2110316,숭곡초등학교,202976,456493,11290,11290715,,127.03370408039702,37.608014708616516
854,202112,A,골목상권,2110382,솔밭공원역 1번,201227,461829,11320,11320660,,127.01390509389292,37.65609531057843
855,202112,A,골목상권,2110003,세검정초등학교,196362,456102,11110,11110550,,126.95880051845464,37.60448945982378
856,202112,A,골목상권,2110477,은평세무서,193358,455947,11380,11380510,,126.92478236249659,37.60307614712031
857,202112,A,골목상권,2110221,의릉,205387,456041,11290,11290810,,127.06100603157522,37.60393127961148
858,202112,A,골목상권,2110310,길음역 10번,202334,456065,11290,11290715,,127.02643187672221,37.60416032477275
859,202112,A,골목상권,2110417,월계역 3번,205091,459217,11350,11350570,,127.05767602893877,37.63254833024128
860,202112,A,골목상권,2110462,갈현건영아파트,192566,458456,11380,11380551,,126.91578784138869,37.62567587034572
861,202112,A,골목상권,2110953,학동근린공원,202416,446272,11680,11680521,,127.02732825727652,37.51592549270543
862,202112,A,골목상권,2110429,공릉동 국수거리,206429,458004,11350,11350595,,127.0728235809633,37.621610987237105
863,202112,A,골목상권,2110983,국립국악고등학교,204436,442033,11680,11680690,,127.05015165991955,37.47772434054866
864,202112,A,골목상권,2110491,불광중학교,194165,458115,11380,11380530,,126.93390397960921,37.62261504321415
865,202112,A,골목상권,2110420,광운대역 1번,205277,458017,11350,11350560,,127.05977456619775,37.621735447195995
866,202112,A,골목상권,2110190,고대앞사거리,203006,453902,11230,11230545,,127.0340332052741,37.58466992836889
867,202112,A,골목상권,2110301,성신여대입구역 7번,201644,455091,11290,11290575,,127.01861563960539,37.595386165595755
868,202112,A,골목상권,2110329,우리은행체육관,204680,457432,11290,11290770,,127.05300838299358,37.616467902025434
869,202112,A,골목상권,2110454,선정중학교,192305,457517,11380,11380552,,126.91284112084932,37.61721345999623
870,202112,A,골목상권,2110105,금동어린이공원,202016,449959,11200,11200615,,127.0228138282708,37.54914636264675
871,202112,A,골목상권,2110984,포이초등학교(개포목련어린이공원),204614,441586,11680,11680690,,127.05216125750721,37.4736959569425
872,202112,A,골목상권,2110899,낙성대역 5번(관악중학교),196717,442215,11620,11620575,,126.9628828876412,37.47936899111985
873,202112,A,골목상권,2110901,인헌고등학교(인헌중학교),197182,441397,11620,11620625,,126.96814323659564,37.472000266280084
874,202112,A,골목상권,2110943,법제교육센터(버들어린이공원),204103,441556,11650,11650652,,127.04638423868934,37.4734280629022
875,202112,A,골목상권,2110937,방아다리근린공원(횃불트리니티신학대학원대학교),203207,442079,11650,11650651,,127.03625727571935,37.478143885414774
876,202112,A,골목상권,2110876,서원동주민센터(신관중학교),194019,442222,11620,11620645,,126.93237965697098,37.4794185421359
877,202112,A,골목상권,2110920,방배역 2번(백석예술대학교),199691,442337,11650,11650620,,126.99650644020171,37.48047400064175
878,202112,A,골목상권,2110913,방현초등학교(방배119안전센터),199124,441990,11650,11650620,,126.99009634024203,37.47734713479539
879,202112,A,골목상권,2110732,가산초등학교(세일중학교),190902,441832,11545,11545610,,126.89714415351257,37.475879187229964
880,202112,A,골목상권,2110893,관악소방서(문영여고),195803,441681,11620,11620595,,126.95255238371128,37.47455390321687
881,202112,A,골목상권,2110900,낙성대역 1번(관악구민 종합체육센터),196751,441635,11620,11620625,,126.96326984423449,37.47414325618385
882,202112,A,골목상권,2110328,상월곡역 3번,204452,456295,11290,11290725,,127.0504190079209,37.60622479181267
883,202112,A,골목상권,2110371,삼양입구사거리,202432,457443,11305,11305555,,127.02754627713911,37.61657570130222
884,202112,A,골목상권,2110481,불광역 7번,193494,456964,11380,11380570,,126.92631346073026,37.61224017583979
885,202112,A,골목상권,2110368,송천초등학교,202200,457226,11305,11305555,,127.02491785509056,37.614621140714064
886,202112,A,골목상권,2110424,상계초등학교,205947,462137,11350,11350640,,127.06739742956974,37.658851900951646
887,202112,A,골목상권,2110374,송중초등학교,202704,457826,11305,11305545,,127.03062852589932,37.620025725576504
888,202112,A,골목상권,2110479,연신내역 2번,193383,458088,11380,11380530,,126.92504611763388,37.622366482609586
889,202112,A,골목상권,2110364,미아역 8번,202023,458655,11305,11305535,,127.02291705235474,37.627496658832236
890,202112,A,골목상권,2110467,은평요양병원,192810,458392,11380,11380551,,126.91855249361038,37.62510117954629
891,202112,A,골목상권,2110482,연신초등학교,193550,458484,11380,11380530,,126.9269343119084,37.62593557517729
892,202112,A,골목상권,2110194,홍파초등학교,203542,453921,11230,11230545,,127.04010175826386,37.58483921139826
893,202112,A,골목상권,2110433,공릉역 2번,206677,458342,11350,11350595,,127.07563584880204,37.62465455450327
894,202112,A,골목상권,2110369,성신여대운정그린캠퍼스,202285,459239,11305,11305535,,127.02588687892792,37.632757804023036
895,202112,A,골목상권,2110474,세명컴퓨터고등학교,193130,458398,11380,11380530,,126.92217735790327,37.62515768512998
896,202112,A,골목상권,2110359,수유시장옆,201779,459923,11305,11305630,,127.02015604470172,37.63892166183342
897,202112,A,골목상권,2110409,창동역 2번,203830,461720,11320,11320515,,127.0434032615305,37.65510607466462
898,202112,A,골목상권,2110346,4.19민주묘지역 2번,201107,461134,11305,11305645,,127.01254412915891,37.64983363328707
899,202112,A,골목상권,2110385,효문고등학교,201624,461665,11320,11320660,,127.01840376916614,37.65461708347462
900,202112,A,골목상권,2110345,솔밭공원역 2번,201106,461990,11305,11305645,,127.01253409379362,37.65754604543798
901,202112,A,골목상권,2110341,북한산우이역 2번,200816,462488,11305,11305645,,127.00924813395386,37.66203323754489
902,202112,A,골목상권,2110349,화계역 2번,201288,459284,11305,11305610,,127.01459189596233,37.63316518511501
903,202112,A,골목상권,2110344,화계중학교,201083,459229,11305,11305610,,127.0122693466294,37.63266990730855
904,202112,A,골목상권,2110357,가오리역 1번,201636,460401,11305,11305620,,127.01853692687985,37.643228633376715
905,202112,A,골목상권,2110426,상계2동주민센터,206133,461852,11350,11350640,,127.06950297492372,37.65628288089457
906,202112,A,골목상권,2110404,신창초등학교,203562,459752,11320,11320513,,127.04035657255496,37.637375797237794
907,202112,A,골목상권,2110348,강북문화예술회관,201283,460303,11305,11305660,,127.01453703906557,37.64234622945529
908,202112,A,골목상권,2110492,하나고등학교,194572,460182,11380,11380690,,126.93849892808126,37.64124090417556
909,202112,A,골목상권,2110525,홍은종합사회복지관,195155,455031,11410,11410660,,126.9451386224727,37.59483428865863
910,202112,A,골목상권,2110366,광산사거리,202135,460441,11305,11305630,,127.0241910326537,37.64358800317241
911,202112,A,골목상권,2110408,가인초등학교,203693,462142,11320,11320515,,127.04185285123867,37.65890877912713
912,202112,A,골목상권,2110430,중계초등학교,206534,462033,11350,11350624,,127.07404897281653,37.65791089208501
913,202112,A,골목상권,2110419,수락산디자인거리,205179,464186,11350,11350630,,127.05870821998013,37.67731763151511
914,202112,A,골목상권,2110410,방학역 2번,203951,463290,11320,11320690,,127.04478298376092,37.66925096439708
915,202112,A,골목상권,2110406,도봉산역 1번,203649,465590,11320,11320521,,127.0413714430889,37.689974717654756
916,202112,A,골목상권,2110415,수락산역 4번,204672,464001,11350,11350630,,127.05295977604463,37.67565354165992
917,202112,A,골목상권,2110403,방학1동주민센터,203501,462825,11320,11320690,,127.03968018682278,37.66506323214599
918,202112,A,골목상권,2110413,누원고등학교,204231,464881,11320,11320522,,127.04796589650672,37.68358428962344
919,202112,A,골목상권,2110392,발바닥공원,202851,462138,11320,11320681,,127.03231043246718,37.65887573955394
920,202112,A,골목상권,2110425,계상초등학교,206058,462356,11350,11350670,,127.06865721029709,37.660824323936005
921,202112,A,골목상권,2110431,상계역,206540,462369,11350,11350624,,127.07411997958746,37.66093814545674
922,202112,A,골목상권,2110233,중랑역 1번,206525,455170,11260,11260610,,127.07388574335795,37.596076290717946
923,202112,A,골목상권,2110220,외대앞역 1번,205372,455058,11230,11230740,,127.06082895052205,37.59507463171519
924,202112,A,골목상권,2110378,송중동주민센터,203061,457214,11305,11305545,,127.03466974586608,37.61451056001675
925,202112,A,골목상권,2110568,광흥창역 1번,193914,449957,11440,11440655,,126.93112852949984,37.54911046144268
926,202112,A,골목상권,2110574,서강대학교,194670,449973,11440,11440600,,126.9396835897067,37.54925930114529
927,202112,A,골목상권,2110138,송정체육공원,205916,450185,11200,11200720,,127.06694952505076,37.551165842922195
928,202112,A,골목상권,2110865,남강고등학교(남강중학교),192962,441548,11620,11620775,,126.920435812013,37.47333829888756
929,202112,A,골목상권,2110942,염곡동 구룡사(포이동성당),204089,441120,11650,11650652,,127.04622355019742,37.46949972047589
930,202112,A,골목상권,2111001,아래방죽마을공원(율현초등학교),209670,441375,11680,11680700,,127.1093164846843,37.471755772381805
931,202112,A,골목상권,2110940,양재근린공원(양재2동주민센터),203592,441374,11650,11650652,,127.0406065199346,37.47179035101836
932,202112,A,골목상권,2110862,난곡초등학교(난곡동벽화마을),192766,441381,11620,11620775,,126.9182216846142,37.47183210043502
933,202112,A,골목상권,2110898,청림동주민센터(상도중학교),196342,443500,11620,11620545,,126.95863681146376,37.49094553806067
934,202112,A,골목상권,2111042,거여역 1번(거여공원),212708,444164,11710,11710531,,127.14370821107984,37.49684805787113
935,202112,A,골목상권,2110407,도봉역 2번,203649,463994,11320,11320521,,127.04136345761587,37.67559511008947
936,202112,A,골목상권,2110163,성자초등학교,207468,447906,11215,11215830,,127.0844898351046,37.5306208135021
937,202112,A,골목상권,2110416,노원초등학교,205063,463676,11350,11350630,,127.0573897260877,37.67272328639938
938,202112,A,골목상권,2110418,광운대학교 남단,205112,457571,11350,11350560,,127.05790243346274,37.617717975593635
939,202112,A,골목상권,2110124,뚝섬역교차로,204030,450038,11200,11200660,,127.04560545248945,37.549851548317214
940,202112,A,골목상권,2110230,장안현대홈타운1차아파트,206287,452213,11230,11230660,,127.07116539037722,37.569435590807515
941,202112,A,골목상권,2110241,먹골역 5번,206828,456519,11260,11260630,,127.07732933631937,37.6082284437707
942,202112,A,골목상권,2110239,중랑역 2번,206751,455191,11260,11260610,,127.07644504260703,37.596263869006336
943,202112,A,골목상권,2110322,장위1동주민센터,203690,457337,11290,11290760,,127.04179459522547,37.61561646753558
944,202112,A,골목상권,2110327,상월곡역 2번,204424,456586,11290,11290770,,127.05010366603149,37.608846805804966
945,202112,A,골목상권,2111031,장지동주민센터(한림연예예술고교),211529,442962,11710,11710646,,127.13035671928408,37.48603344299028
946,202112,A,골목상권,2111050,강동구청(강동구청역 2번),210995,447915,11740,11740640,,127.12439290340609,37.53066661522971
947,202112,A,골목상권,2110062,한강로동땡땡거리(은행나무길),196626,447338,11170,11170625,,126.96183056482104,37.52552717782672
948,202112,A,골목상권,2110562,연트럴파크(연남동주민센터),193253,451565,11440,11440710,,126.92363362662141,37.56359388864546
949,202112,A,골목상권,2110007,사직공원(한국사회과학도서관),196908,452677,11110,11110530,,126.96499829075265,37.57363246896462
950,202112,A,골목상권,2111024,경찰병원역 4번(건너말공원),210924,443683,11710,11710620,,127.12352678446061,37.49253704330738
951,202112,A,골목상권,2110008,배화여자대학교(박노수미술관),197028,453339,11110,11110515,,126.96635401736187,37.579597445847675
952,202112,A,골목상권,2110202,전농1동주민센터(전농시장),204165,453094,11230,11230560,,127.04715052827228,37.577385388874944
953,202112,A,골목상권,2110421,석계역 1번,205493,457389,11350,11350560,,127.06221656313542,37.616075981542316
954,202112,A,골목상권,2110680,온수역 5번(온수산업단지),183987,443846,11530,11530790,,126.81892432130536,37.49393149384208
955,202112,A,골목상권,2110875,보라매동주민센터(당곡고등학교),193993,443289,11620,11620525,,126.93207700213674,37.48903212786649
956,202112,A,골목상권,2110884,봉천역 4번(봉천110안전센터),194616,442850,11620,11620605,,126.93912466071592,37.48508054445961
957,202112,A,골목상권,2110707,구로창업지원센터,189311,445605,11530,11530510,,126.87910263308738,37.509857087475986
958,202112,A,골목상권,2110108,성동구립금호도서관,202251,450501,11200,11200590,,127.02547484014454,37.55402922884792
959,202112,A,골목상권,2110281,길상사,199401,455323,11290,11290525,,126.99321710444826,37.59747773871284
960,202112,A,골목상권,2110515,홍은중학교,194169,454794,11410,11410685,,126.93397574369975,37.59269322202118
961,202112,A,골목상권,2110280,북정마을,199227,454895,11290,11290525,,126.9912472325782,37.59362136542032
962,202112,A,골목상권,2110529,홍제3동주민센터,195427,454777,11410,11410640,,126.94822014395079,37.592547161836706
963,202112,A,골목상권,2110317,종암중학교,203006,454891,11290,11290705,,127.03403726286503,37.59358074254124
964,202112,A,골목상권,2110009,자하문터널,197067,455076,11110,11110550,,126.96678858313064,37.595247812346194
965,202112,A,골목상권,2110883,은천초등학교(은천교앞),194421,443119,11620,11620525,,126.93691781510287,37.48750309852227
966,202112,A,골목상권,2111057,천호공원(해공체육문화센터),211484,449288,11740,11740610,,127.12994670000032,37.54303136333435
967,202112,A,골목상권,2110769,대림차이나타운(대림역 12번),190899,443520,11560,11560710,,126.89708937938848,37.491088159139466
968,202112,A,골목상권,2110851,경문고등학교(동작동성당),198191,443561,11590,11590630,,126.97954440593955,37.491500622611476
969,202112,A,골목상권,2110860,호림박물관(성보고등학교),192717,442433,11620,11620765,,126.91765735501752,37.48131032808781
970,202112,A,골목상권,2110867,국제신학대학원대학교(남서울중학교),193202,442514,11620,11620655,,126.92314008250837,37.482043838929776
971,202112,A,골목상권,2110905,방배노인종합복지관(이수중학교),198753,442493,11650,11650610,,126.9859011306906,37.48187878514393
972,202112,A,골목상권,2111028,문현중학교(장지역 1번),211262,442462,11710,11710646,,127.12733015066212,37.48153170343423
973,202112,A,골목상권,2110894,관악동부센트레빌아파트(은천로35라길),195896,443153,11620,11620565,,126.95359555889067,37.487817168876774
974,202112,A,골목상권,2110113,응봉산,202772,449975,11200,11200580,,127.03136907327223,37.54928855955039
975,202112,A,골목상권,2110583,공덕래미안3차아파트,195798,449942,11440,11440555,,126.95244866141404,37.548985822176874
976,202112,A,골목상권,2110679,염창역 2번,189148,449882,11500,11500510,,126.87719587385159,37.54839093897882
977,202112,A,골목상권,2111075,굽은다리역 2번,212472,449926,11740,11740600,,127.14113717803193,37.54876688838004
978,202112,A,골목상권,2110178,장로회신학대학교,209113,449912,11215,11215810,,127.10312554274213,37.54868006459117
979,202112,A,골목상권,2111086,한영중고,213641,449810,11740,11740540,,127.15436376199048,37.54770518066285
980,202112,A,골목상권,2110172,광진초등학교,207923,449737,11215,11215860,,127.08965726027438,37.54711431168425
981,202112,A,골목상권,2110578,대흥역 2번,195108,449882,11440,11440610,,126.94464077693411,37.548441820609916
982,202112,A,골목상권,2110405,방학역 1번,203587,463275,11320,11320690,,127.04065711855544,37.66911731170356
983,202112,A,골목상권,2110939,양재역 8번(양재동우체국),203491,442510,11650,11650651,,127.03947012716036,37.48202620513048
984,202112,A,골목상권,2110924,반포4동주민센터(몽마르뜨공원),200058,444098,11650,11650581,,127.00065588779916,37.49634079955934
985,202112,A,골목상권,2111022,석촌중학교(방이육교),210846,444716,11710,11710620,,127.12265999748676,37.50184533856801
986,202112,A,골목상권,2110822,신대방삼거리역 4번(대림초등학교),193486,444708,11590,11590660,,126.92633164379916,37.5018139691797
987,202112,A,골목상권,2110801,신풍역 6번(신길6동공영주차장),192138,444743,11560,11560680,,126.91108643655639,37.50211883022245
988,202112,A,골목상권,2111035,오금공원(오주중학교),211925,444846,11710,11710570,,127.13486474275263,37.50300334202836
989,202112,A,골목상권,2111046,마천역(마천초등학교),213376,444049,11710,11710540,,127.15126016485807,37.495802473058944
990,202112,A,골목상권,2110117,성동구보건소,203108,451975,11200,11200540,,127.03517985551576,37.56730742898463
991,202112,A,골목상권,2110046,버티고개,200540,450224,11140,11140625,,127.00611104199936,37.55153605424107
992,202112,A,골목상권,2111074,명일역 1번,212391,450217,11740,11740570,,127.14022547024112,37.551389878097254
993,202112,A,골목상권,2110930,서초동성당,201859,443701,11650,11650510,,127.02102133156767,37.49276193354125
994,202112,A,골목상권,2110934,우면주공아파트,202306,441283,11650,11650651,,127.02606837931238,37.47097453312318
995,202112,A,골목상권,2110929,남부터미널역 1번,201805,443240,11650,11650510,,127.02040957640618,37.48860839607287
996,202112,A,골목상권,2110928,서초우방유쉘아파트,201040,443278,11650,11650530,,127.01175958822812,37.4889519566812
997,202112,A,골목상권,2110927,잠원역,201007,445921,11650,11650540,,127.01139006417631,37.512765581195914
998,202112,A,골목상권,2110048,장충동주민센터,200750,451278,11140,11140580,,127.00848863547118,37.56103242105715
999,202112,A,골목상권,2111052,암사역 3번(천호동자전거거리),211037,449881,11740,11740610,,127.12489761593486,37.54837973319297
1000,202112,A,골목상권,2111089,상일여고(상일초등학교),215084,449883,11740,11740520,,127.17069441996418,37.54834043109172
1001,202112,A,골목상권,2110743,시흥초등학교(시흥1동우체국),191514,439553,11545,11545670,,126.90408923808167,37.45535098687877
1002,202112,A,골목상권,2110396,쌍문역1번(쌍리단길),203217,460970,11320,11320511,,127.03645317137514,37.64835105562155
1003,202112,A,골목상권,2110291,한성대입구역 3번,200865,454031,11290,11290555,,127.00979347387205,37.5858367093515
1004,202112,A,골목상권,2110029,동대문역 1번,200985,452948,11110,11110680,,127.01115065069686,37.57607882676784
1005,202112,A,골목상권,2110293,삼선중학교,200940,454644,11290,11290555,,127.01064340542248,37.5913597202224
1006,202112,A,골목상권,2110296,성신여대입구역 4번,201217,455085,11290,11290575,,127.01378054577745,37.59533276966125
1007,202112,A,골목상권,2110295,정릉우체국,201106,456375,11290,11290630,,127.0125255997619,37.60695568886143
1008,202112,A,골목상권,2110188,용두동신동아아파트,202904,452487,11230,11230536,,127.03287278074994,37.57192119056284
1009,202112,A,골목상권,2110191,고려대역 6번,203174,454294,11230,11230545,,127.03593695824884,37.58820125613676
1010,202112,A,골목상권,2110187,제기동역 6번,202870,452945,11230,11230536,,127.03248969934282,37.57604785266595
1011,202112,A,골목상권,2110390,방학초등학교,202791,462604,11320,11320700,,127.0316322329628,37.66307449696238
1012,202112,A,골목상권,2110391,샘말어린이공원,202805,463240,11320,11320700,,127.03179334823778,37.668804690882574
1013,202112,A,골목상권,2110400,도봉구보건소,203438,462133,11320,11320670,,127.03896288881893,37.658828680729876
1014,202112,A,골목상권,2110380,강북문화정보도서관,203207,458632,11305,11305600,,127.03632959900045,37.62728606461838
1015,202112,A,골목상권,2110290,북한산보국문역 1번,200783,457110,11290,11290650,,127.00886836736925,37.61357829136589
1016,202112,A,골목상권,2110746,금천금빛공원(은행나무사거리서측),191540,439163,11545,11545670,,126.9043875689059,37.451837278342445
1017,202112,A,골목상권,2111018,풍납초등학교(풍납백제문화공원),210306,448570,11710,11710510,,127.11660704437838,37.536576112621255
1018,202112,A,골목상권,2111054,암사역 4번(삼성광나루아파트),211335,450472,11740,11740580,,127.12827898110605,37.55370100478557
1019,202112,A,골목상권,2111000,대왕초등학교(세곡동사거리서남측),209446,440477,11680,11680700,,127.10677272709853,37.46366702265568
1020,202112,A,골목상권,2110978,도곡2동주민센터(대치중학교),204152,442660,11680,11680656,,127.0469444034551,37.48337498489353
1021,202112,A,골목상권,2111073,둔촌동역 1번(한산중학교),212381,447957,11740,11740700,,127.14007420396062,37.53102747745723
1022,202112,A,골목상권,2111079,둔촌고등학교(둔촌중학교),212788,447914,11740,11740700,,127.1446780947557,37.530634496866746
1023,202112,A,골목상권,2111053,성내천어린이공원(하니사랑길),211051,447433,11740,11740640,,127.1250192147802,37.526323128050926
1024,202112,A,골목상권,2111062,둔촌동역 3번(성내3동주민센터),211648,447210,11740,11740660,,127.13176948540115,37.52430655598388
1025,202112,A,골목상권,2111049,천호지구대(천호동자전거거리),210910,449354,11740,11740610,,127.12345262281168,37.54363299043774
1026,202112,A,골목상권,2111048,천호역 1번(천호문구완구거리),210703,449041,11740,11740610,,127.1211057476369,37.540815293344394
1027,202112,A,골목상권,2111059,강동역 4번(강풀만화거리),211505,448253,11740,11740650,,127.13016811264048,37.533705773066245
1028,202112,A,골목상권,2111077,길동주민센터(강동도서관),212665,448658,11740,11740685,,127.14329935367664,37.53733961929983
1029,202112,A,골목상권,2110294,서경대학교,201084,456806,11290,11290650,,127.01227708507231,37.610838979552064
1030,202112,A,골목상권,2110351,수유북부시장옆,201351,459605,11305,11305660,,127.0153062232068,37.63605725813527
1031,202112,A,골목상권,2110350,가오리역 2번,201299,459936,11305,11305660,,127.01471767482751,37.6390395936098
1032,202112,A,골목상권,2110375,서울북부고용노동지청,202771,459383,11305,11305600,,127.03139334226692,37.63405388679202
1033,202112,A,골목상권,2110367,강북구청,202140,460131,11305,11305630,,127.02424677830548,37.640794940247744
1034,202112,A,골목상권,2110365,미아역 5번,202066,458220,11305,11305535,,127.02340293831452,37.62357727044852
1035,202112,A,골목상권,2110360,수유초등학교,201802,459174,11305,11305610,,127.02041478800015,37.632173236910404
1036,202112,A,골목상권,2110307,길음역 7번,202062,456102,11290,11290660,,127.02335165964242,37.60449434077998
1037,202112,A,골목상권,2110361,삼양사거리역 1번,201933,457932,11305,11305555,,127.02189559904488,37.62098271605946
1038,202112,A,골목상권,2110300,삼선동주민센터,201642,454403,11290,11290600,,127.01859145074319,37.58918734447434
1039,202112,A,골목상권,2110303,성신여대입구역 1번,201872,454953,11290,11290575,,127.02119701780684,37.59414236180522
1040,202112,A,골목상권,2110304,보문역 4번,201907,454160,11290,11290600,,127.02159126541176,37.58699742176457
1041,202112,A,골목상권,2110297,경동고등학교,201222,454308,11290,11290555,,127.01383586655977,37.588332054795906
1042,202112,A,골목상권,2110181,신설동역 9번,202386,452501,11230,11230536,,127.02700915601793,37.57204881700446
1043,202112,A,골목상권,2110182,용두희망어린이공원,202387,453434,11230,11230536,,127.02702351353508,37.580455091809334
1044,202112,A,골목상권,2110056,신당역 3번,201878,451446,11140,11140650,,127.02125597268888,37.5625444872007
1045,202112,A,골목상권,2110402,도봉구 정병원,203488,462449,11320,11320690,,127.03953104884326,37.66167559339236
1046,202112,A,골목상권,2110325,장곡초등학교,204064,457493,11290,11290760,,127.0460315522483,37.61702043255574
1047,202112,A,골목상권,2110315,종암아이파크2차,202910,455279,11290,11290705,,127.03295178614819,37.59707689761114
1048,202112,A,골목상권,2110372,강북중학교,202498,460400,11305,11305630,,127.02830393415256,37.64321768463743
1049,202112,A,골목상권,2110376,수송초등학교,202836,460016,11305,11305590,,127.03213219913498,37.63975692384023
1050,202112,A,골목상권,2110323,상월곡역 1번,203931,456270,11290,11290725,,127.04451853778951,37.60600191762791
1051,202112,A,골목상권,2110971,선정릉역 4번,203768,445306,11680,11680640,,127.04261627038929,37.507217264689004
1052,202112,A,골목상권,2110394,방학중학교,203125,462964,11320,11320700,,127.03541921452351,37.666316951792886
1053,202112,A,골목상권,2110356,덕수교,201628,460958,11305,11305620,,127.01844752286857,37.64824712723658
1054,202112,A,골목상권,2110397,도봉산입구,203219,464808,11320,11320521,,127.0364927601066,37.68293068387283
1055,202112,A,골목상권,2110362,우이천 계성교,201979,460753,11305,11305620,,127.02242428949918,37.646399422048425
1056,202112,A,골목상권,2110358,인수동 우편취급국,201750,459623,11305,11305630,,127.01982675687117,37.63621876243981
1057,202112,A,골목상권,2110353,수유동우체국,201429,460723,11305,11305620,,127.0161921142559,37.64613014690925
1058,202112,A,골목상권,2110980,개포지구대옆,204264,442377,11680,11680690,,127.04820908778728,37.4808246207884
1059,202112,A,골목상권,2110955,논현초등학교,202593,445514,11680,11680521,,127.02932769615451,37.50909540147428
1060,202112,A,골목상권,2110958,역삼역 4번,202861,444863,11680,11680640,,127.03235633361939,37.5032290671925
1061,202112,A,골목상권,2110957,언북중학교,202799,446480,11680,11680531,,127.03166130118623,37.51779849799859
1062,202112,A,골목상권,2110116,청계천박물관,203101,452319,11200,11200540,,127.03510207610178,37.57040687682763
1063,202112,A,골목상권,2110869,신림역 5번(신림동주민센터 신림동별빛거리),193369,443055,11620,11620695,,126.9250233545533,37.48691950390117
1064,202112,A,골목상권,2110235,세화어린이공원,206596,455444,11260,11260610,,127.0746921778962,37.59854449859126
1065,202112,A,골목상권,2111034,오동나무공원(송파레미니스1단지),211869,445252,11710,11710570,,127.13423796683284,37.50666213518398
1066,202112,A,골목상권,2111013,송파나루역 1번(송리단길),209566,445524,11710,11710580,,127.10819470360725,37.50913959215238
1067,202112,A,골목상권,2110909,남태령역(서울전자고등학교),199017,440781,11650,11650610,,126.98888825933588,37.46645381141387
1068,202112,A,골목상권,2110759,문래예술촌(문래창작촌),190429,446173,11560,11560605,,126.89174029918821,37.514987047659865
1069,202112,A,골목상권,2111060,암사역 2번(서울강동초등학교),211507,449726,11740,11740610,,127.13021381879152,37.54697744311776
1070,202112,A,골목상권,2111087,고덕중학교(고덕2동주민센터),214402,451343,11740,11740560,,127.16300541194764,37.561505848817006
1071,202112,A,골목상권,2111066,암사동성당(효정하나플러스아파트),211910,449973,11740,11740570,,127.13477818359739,37.54919778693548
1072,202112,A,골목상권,2110945,본마을노인복지센터(서초구립내곡도서관),204670,439502,11650,11650660,,127.05278113575507,37.45491860238802
1073,202112,A,골목상권,2110931,삼성전자서울R&D(서울우면초등학교),201863,440734,11650,11650651,,127.02105905964538,37.46602898207339
1074,202112,A,골목상권,2111085,묘곡초등학교(고덕아이파크아파트),213564,451273,11740,11740550,,127.1535194579308,37.560887867221346
1075,202112,A,골목상권,2110726,금천철쭉어린이공원(금하마을),190328,439340,11545,11545610,,126.89068760202655,37.45342019387616
1076,202112,A,골목상권,2111072,굽은다리역 1번(십자성마을),212310,449303,11740,11740600,,127.13929349388722,37.543155857632414
1077,202112,A,골목상권,2110754,삼성산자연공원(서울금천초등학교),192050,439277,11545,11545710,,126.91015020354827,37.4528689547967
1078,202112,A,골목상권,2110750,시흥4동주민센터(서울신흥초등학교),191761,439797,11545,11545700,,126.90687816074275,37.45755168776072
1079,202112,A,골목상권,2110936,더케이호텔(양재리본타워2단지아파트),203119,440694,11650,11650652,,127.03525651533708,37.46566519455291
1080,202112,A,골목상권,2110742,KT금천빌딩(금천구시설관리공단),191402,438645,11545,11545670,,126.9028339724308,37.44716876131299
1081,202112,A,골목상권,2110947,청계산입구역 2번(내곡동주민센터),205200,438615,11650,11650660,,127.05876503097447,37.44692378865749
1082,202112,A,골목상권,2110749,금산초등학교(금천고등학교),191635,438039,11545,11545690,,126.90547397226344,37.441710755572146
1083,202112,A,골목상권,2110730,서울축산농협 독산역지점(독산파출소),190682,440601,11545,11545610,,126.89467254955534,37.46478557355497
1084,202112,A,골목상권,2110998,은곡마을(은곡마을공원),208683,440814,11680,11680700,,127.09815214888074,37.46671090460982
1085,202112,A,골목상권,2110881,구립대학경로당(관악산샘말공원),194346,440875,11620,11620735,,126.93608700597633,37.46728400027954
1086,202112,A,골목상권,2110874,원신초등학교(구세군관악영문교회),193876,440959,11620,11620745,,126.93077341669505,37.46803785604385
1087,202112,A,골목상권,2110887,서울산업정보학교(서울삼성초등학교),194791,441118,11620,11620735,,126.94111558012996,37.46947606938434
1088,202112,A,골목상권,2110944,서울나래학교(염곡어린이공원),204541,440378,11650,11650660,,127.05132855071204,37.462812110115344
1089,202112,A,골목상권,2110870,신림주공2단지(광신고등학교),193498,440459,11620,11620745,,126.9265048631919,37.46353022247482
1090,202112,D,발달상권,2120234,가락시장역,210458,443967,11710,11710620,,127.11826137870351,37.49510129007885
1091,202112,D,발달상권,2120175,남부터미널역,201601,442843,11650,11650510,,127.01810203551521,37.48503176989245
1092,202112,D,발달상권,2120137,문래역(문래로데오거리),190840,446506,11560,11560605,,126.89638505586626,37.51799155421576
1093,202112,D,발달상권,2120035,퇴계로5가,200193,451556,11140,11140590,,127.00218448200377,37.56353747654782
1094,202112,D,발달상권,2120073,미아사거리,202532,456473,11290,11290715,,127.02867558049545,37.60783583965699
